A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
32,-1.0452773091157277,-0.2072248645819676,-0.932622018625574,0.2823048050196836,-2.3322797794427097,-1.2088983941051183,1.342653227561104,bad
33,1.6047096772931702,-1.1907365957599256,0.5926435427665004,-2.677886195937168,1.4251527302034714,0.4601990676210236,2.8834745707447365,bad
34,0.19369604771213778,-0.0018623218526309104,-1.9579887025147278,0.14752848035625377,-2.8206814773476605,-2.3686951074326696,-1.275948001308045,bad
35,0.7266831405565047,-1.507507692269584,1.2435302041863445,0.9576008573981294,0.2412004279376594,-0.79320100368219,-1.7910467171940745,good
36,2.6112249926429847,1.6518785527379682,0.47786842998000756,-0.6223474346832956,-0.5661140809336849,0.19513118591376855,-1.830520456032961,good
37,-0.45016543460597,0.9249135256415106,1.2398577458492965,0.785513329639599,-0.21268556336849276,-0.043332392750153104,-1.0152781874521437,good
38,0.11795574531291886,0.8174421708922752,1.309174471180599,-1.2513519081877993,-1.0456678063775127,-0.23342423341781138,0.4977049614010236,bad
39,-1.1090843441863205,-0.4262677037980053,-0.2035975194999825,1.8788613265401757,-0.15492864817508245,0.6485862061147356,1.2043483238672252,bad
40,0.8792885552450721,1.120157455972677,-0.1297309845993515,-0.9311800123116083,-1.2523274916278977,1.1739642548866098,0.6254227084420874,bad
41,1.3847125420305058,0.8346399183594007,2.0484826510505925,2.3079150611191572,0.5973942270819261,-0.8666189681756455,-1.51559177121915,good
42,-0.17792408627936895,-0.963432097048732,0.09571526824881027,-1.0392163161570116,-1.9953830852447114,2.3688727471059403,1.027757711780902,bad
43,1.0666109464802036,1.449597321493229,0.8713405536479442,-0.4630426502846019,1.463597868560763,-1.1064755007657965,0.23890883203955782,good
44,-0.057612130365744696,1.543808458252217,1.9773567350730517,-0.4494706866152806,0.5888884375839532,-0.7226621700594519,2.2895740617611455,bad
45,0.044848969478558987,-0.9655700597941677,-0.6620756595123407,-0.9602012376050282,0.8166082753242665,-2.2469059518331966,2.3052418946891358,bad
46,0.9677961158264543,-0.30302032798344997,1.0409247487289228,0.347912252546119,-0.9759822469618926,0.4892634247589758,0.4078232824168009,good
47,3.392186083248581,0.3074798290159975,0.6571211384424359,1.576714186386116,0.5473751311973633,0.718338136793128,-0.3158398220325224,good
48,0.3181094926572161,0.9635061741905775,1.231842092134848,-0.02674190488201933,1.2147844620792412,0.9134731613252366,-1.0273255750723957,good
49,-2.375904223455289,-0.6247213784129658,-1.4712712782311343,0.9633387566143197,-2.114090363515808,1.5234995583896387,1.8208170480492634,bad
50,-0.33878570473185676,-0.642449303209472,-0.12153014742502743,-1.0260106186667666,0.10972376676279538,-1.1449787674850553,-0.7196807543282693,good
51,-1.3410859368961776,-0.6514636949109385,-1.4115909432837812,-0.6990965295425938,-0.4308885598964422,-1.6400702419882522,0.6339821371289959,bad
52,1.836026687869762,1.0325166772599075,0.5906915259042788,1.8013301648895503,1.6639235499624458,-1.0537420298069675,-1.0873817450147147,good
53,0.1526584200111136,0.2506176668652093,-0.11482218735241423,0.20580997693308722,-0.006509629025582164,0.3229969346243232,-0.7377179497655911,good
54,-0.7088949420091445,1.0162498660060229,-0.2291835978004162,0.5065723714187944,1.3274808330277303,0.2564065654899721,-1.0499700803512888,good
55,1.7072326007928926,0.09393807975298782,1.9678260240252041,-0.9273117279473155,0.1515307999808626,-1.2856681840064161,0.14355029122212037,good
56,0.20589411870185537,-1.5586802978910823,-1.5658584378221803,-0.8047212270951687,-1.571900081255476,-0.5518545586525835,1.9586252776945494,bad
57,1.011853010340726,-0.1433835879715339,0.4764240115934171,0.797434110297303,-0.10732655937226554,-2.4265777765994354,-0.2817849217338029,good
58,-0.061058829809844894,1.065033106123287,-1.7984763422151935,-1.726330767925391,-1.6729781496187153,-0.7504722102695102,-0.38813252219031846,bad
59,-1.785225107068042,1.336457291043865,-2.648109990257119,-1.7952066479685762,-2.3553660467478252,0.45297110964145987,1.6035491554103012,bad
60,-1.198179202219616,0.8317651858468387,1.347010165150087,-0.36668207827754085,-1.9077339513377787,0.3315458373302506,1.5501769960991914,bad
61,0.32767471281971344,1.3839946541767403,0.8567410846358073,-0.3746610394328631,0.926824685134962,-0.6089179573708717,-2.929676640729981,good
62,0.3483158822895326,1.3010481212868377,0.4930756452879119,0.9903214116139756,-0.691114864255724,1.5125050829091977,2.615399261841032,bad
63,-1.6424341353549448,-0.42267078615637216,2.0615586564720623,-1.4900151971663855,-0.7691069212575452,-0.5325076528088517,0.15740110675690877,bad
64,-1.3350090802364245,-0.4194451245107376,-0.24410477739148662,0.4391215745551509,-2.406165288273039,1.0103005863228125,0.9719717730172348,bad
65,-0.5000187717645379,0.3497449798999808,1.1654036602997042,1.4534174734210927,0.9755740849258219,0.1918011911450157,0.06706268948970218,good
66,-0.8447060686332868,-1.8265283891015807,-0.8342473482628946,-1.7459298679049766,-0.808127756868356,-0.9290765958772672,1.4971219076625433,bad
67,2.464475393813873,0.09702210657856547,0.746323922457619,-1.0016658582874163,1.9377767806686623,-2.253732241219123,-0.33481895969735387,good
68,-0.30562975474524745,2.4157903743074485,1.4349410383678987,1.0247582395335417,-0.18094672701336945,2.146054535942792,-1.6370069812461074,good
69,-1.4974096157643362,1.2124223261249234,0.9209326581354437,1.1790031433927588,0.42261348253779013,0.4229885920033214,-0.6810009177401289,good
70,0.4836059305536527,0.35060302197860155,0.2209805784800144,0.7118804345177919,2.293709759005534,-0.9737031442926516,-0.7828869838748653,good
71,-1.005943217361528,-0.9019402842925701,2.123585206288704,0.5538422647978734,0.22828182896521998,0.2529742934113357,0.8577593082479651,bad
72,-0.8822497768403779,0.8425197160517086,-0.8453879564725754,-0.8109470153869273,-0.25608686281238935,1.076541390537149,2.217708732195228,bad
73,-0.11642182452844729,1.0251702352756455,0.5117261575484553,1.8400678464951603,0.48716352694847787,-1.2476272124968841,-1.0680582821436806,good
74,1.6195739386411985,0.7212878832150214,1.635967750711738,0.6032398968131106,0.536576364880496,0.24674393541864448,-1.3390653328320161,good
75,1.2584784692447015,-0.20323929477829672,-2.630280603030669,0.9857863996702041,-2.1354482598307336,0.6497173106514965,0.37531454223764615,bad
76,-0.05785702809511395,-1.4653635477902625,-1.317901340461339,-1.8708096514776196,1.3286674950918493,-0.5450143782093393,0.2616073717109207,bad
77,0.8396567469279058,1.0649427220053287,1.7556658387443145,-1.0806256729074892,2.2341770365203266,-1.7853605184444943,2.486574911811055,good
78,2.414604642439789,-0.41502632784758814,0.4672745017830965,0.03534890249793743,0.4540927193331722,-0.7592853043064165,-1.4753790296726064,good
79,-0.7174040008762367,2.4124042523586873,2.643541509120529,0.6717821210627701,-0.732598234597762,-0.8358573549814069,-3.6683684302358524,good
80,-1.3519284555497495,-0.621767812904276,-2.547932209454609,-0.8906065131227698,-0.5656115644312898,1.4584394715394318,0.07318781664984475,bad
81,1.5069220901358849,-1.070289114091023,0.7811337482643743,0.18338580123989212,1.1320814614168104,-2.2190510153025476,-1.8201988014411794,good
82,-1.5368896931788538,1.031419878531915,1.428342050660725,1.1610780322964351,1.9951774115114165,-1.5013266287697098,-0.6641567051419507,good
83,-0.12662348382982502,-0.6163616627008346,1.6523303381766798,1.3951652483301404,0.7703112097140216,-0.4119008230942281,-1.0210794294592467,good
84,-1.2843123786633632,-0.9037392455954782,-1.9526378897457313,-1.893234681661495,-0.7632004677783665,-0.7252646733548745,1.5304801385218214,bad
85,0.4311502137435073,-0.0955926396977087,-1.0503574572842003,0.4178742230660887,2.0561974394136824,-0.35628960300801615,-2.9567251052894186,good
86,-0.000591724072857347,-0.7327316817513092,0.9038967123492172,-1.4434662007875425,1.0293345160330325,0.9044059446636171,2.8163405405229103,bad
87,-0.5803114479568162,-1.6724170977880346,1.6841632086089544,0.8514073960720187,1.0054864275600202,0.30396467679423356,-1.7418869324773683,good
88,-1.1850837102521623,1.3488543089342848,-0.7357463116525076,-2.001333731849636,-0.9860484567391614,0.27342211462857546,-0.8989972885901247,bad
89,-1.4138896201301066,-0.8811639780214666,-0.7553844761763878,-0.1407944556058538,-3.970214699484833,-0.9478384408664583,1.226762467057698,bad
90,-0.749290113423137,-1.6536129294532425,0.822404005241261,-1.0941435111986004,1.6687983383055494,-1.5534825308886435,0.32477380066501094,good
91,-1.4242817868546562,0.8102244513577901,0.8818893985257477,-1.5664277509914477,0.47243818071074273,1.6545679683308414,1.5962140284004644,bad
92,-0.017900256132262815,1.2213631384397656,-1.1355661327362472,-0.5147041530742562,-1.0013379334930588,-1.628638374253963,-0.1989476803693655,bad
93,0.9050980871512804,-1.125728330674884,0.3493401726316163,-0.43214914071600674,0.5009309147699452,-0.4808155731635577,-2.7343558678843625,good
94,1.7078047086221075,-1.8730365483388514,0.0016932247089450625,2.3389605275998333,1.4621687539474997,-0.8061514165738035,-0.10467671210733576,good
95,3.0437571437621025,0.08630395482362874,2.6733639461525236,2.4531948020655854,2.412978170593054,0.04049449616333772,1.0444955493598882,good
96,0.4623149173868179,0.515744604926298,1.2232809132553706,1.335329195216206,0.3510916126869937,-0.019479694683697146,-1.4442433669555712,good
97,-1.9447480583657866,0.01159694516125831,-1.6988371878050241,-1.0502439314595022,-1.3455991808688448,0.20207793177472969,0.23996513657439023,bad
98,-0.5657808454322172,0.6813809753654119,0.8273708657091653,-0.8255717080610838,1.3558260275751275,0.7760109851977065,-1.2246687805653642,good
99,0.3851530527882727,0.8239935462918413,-0.15115373655286923,1.2024996961292902,2.211356861745625,0.10436506571840976,-0.8243009388784991,good
100,0.6353779018076442,-1.0614286645600277,2.162838577534986,1.2991033318635945,-0.30477467364151667,-1.2456893114465224,-0.8618647653577306,good
101,0.04248857913081511,0.4437117750149047,0.030495748614933316,-0.6359312032746809,-2.012089970287584,0.2817453574961443,2.3185964328247977,bad
102,0.07301487619249036,1.2989975659624426,-2.4590783100387963,-1.3939405425836613,-3.2317694801296115,1.0843550710707033,1.5929143451438736,bad
103,1.3042661759939391,-0.5919432623313721,0.7026239207568936,1.8359478459438219,2.545858970273136,1.1193363510906442,-1.390351866126289,good
104,-0.7560139491800772,-0.17037124124456926,-2.184883508774381,-1.617966341129356,0.44247577239899316,-1.4357534252134907,0.8725153831898089,bad
105,0.7655454131775509,1.4194276135278527,1.200459631413729,1.064561477355457,0.2217879017802461,-0.3964173981672167,0.8120679491414531,good
106,-0.7634820218514905,0.8560171750832897,-1.839078659485427,-0.19074886355226361,1.585345603010283,-0.9412990949622398,-0.7787528862446405,good
107,0.154190936141564,-2.1330481024624577,0.5212414284783115,0.6389024919941318,0.8538973470332064,-1.0292337633874196,-0.1864786307452646,good
108,1.0426289008563248,0.2282521880962733,-1.208756129524779,-0.37355024220734145,0.712481999833005,1.2534283417769172,1.8954458609909142,bad
109,0.0549890154857689,0.02580300938730995,-0.05218625144453193,-1.2641006904019778,-1.9882778177358869,1.0205286190402174,-0.4518885568479003,bad
110,0.7967342785954074,-1.4093838890779111,0.1011713268278398,0.04562410748967305,-2.308937556816656,2.298968841502245,2.109765985645537,bad
111,-0.5963055309488808,2.7025064067185016,0.2834265115758948,0.4296286008642088,-0.08984477094114163,-0.8023100227527227,1.0806385994777081,good
112,-1.015148377750732,0.23558429227816086,-0.4743331702943434,0.7604676492248335,0.4032976467957119,-0.22892967759343108,0.26006740018530583,bad
113,-1.1821057761491036,0.6866278903874219,-0.7793989305072206,0.19536625771076543,0.2901060471343673,0.9255002197212566,-0.36572453392347887,good
114,-0.23984900534350817,-1.5354591847660148,1.7508727794013321,-0.15382308750437712,0.7864967554070232,-0.7536525548815511,-1.8668227695340662,good
115,-0.6422304825974852,-1.4423492713756492,-0.6741228749210384,-2.4698192043901646,-0.23430784834365492,0.964101520024048,-0.6630890714251998,bad
116,-1.4811852319222885,-0.2563213746881304,1.5179947763914519,1.7863807112058379,0.9920042369686768,-2.378384916573084,-0.9128598827563672,good
117,-0.42936104775334394,-0.8024387208193973,1.5496831862902596,2.0746112675765547,1.9049972018044146,0.26115292866134654,-0.0456443094037825,good
118,1.7706937117473922,-0.4664490002725325,1.6523061516102304,0.9408767572004075,1.9209365124062459,0.3796961821794943,-0.8133547941072996,good
119,-1.288118061912523,-0.9689689067824503,-1.7155961956457266,-1.0406499602404007,-1.2072354336687017,1.1048210190985193,0.3964575049155899,bad
120,1.4727173927606727,-2.0947715510871405,0.6161252586692172,2.1190356113672637,0.6820189053926222,0.018911611372786463,-3.0775698299271026,good
121,-0.8706176372896598,-0.19211150469222654,-0.8631186423023613,0.36483256791598273,-1.9730768225716944,-2.3465129903430166,0.468070123001612,bad
122,1.4049430888565744,1.0045972285822509,1.0755763726700378,2.013782176571808,-0.6723540615107777,0.022628617192565925,-2.4710568023371824,good
123,0.7260725702491085,2.39369353631425,0.05416598615365542,-0.3239866459692834,0.09684857372869571,-0.0581090090069154,0.7906074957192212,bad
124,0.8341455411067474,0.6195669166995046,-1.8758465350512012,0.42577680112096083,-2.757805492855778,-1.2166836011411313,0.30977299840826494,bad
125,-1.4817947398257685,-1.6370975332561628,0.4679305858178542,-2.137395266133153,-1.239508361596425,0.6720234588355147,1.2777210626172477,bad
126,-0.6200884476096314,-0.7946633300387174,-0.7690503037393988,1.0857108405314524,1.3724714117797359,0.4730660663320997,-1.1773448584438344,good
127,-0.301848884437776,-0.5201480096509514,-3.227539945960719,-0.9729067545949912,-1.8941165729683271,1.1419491182780275,0.509889248755943,bad
128,2.656656475852337e-05,-0.351591551217259,1.7228268949855121,2.4445838700752485,1.3233237827285886,1.0941418972668249,1.2380948993931398,good
129,0.20975933408423472,0.214812193201407,-0.2422465335492292,0.9088535425343317,-0.7058324053306204,-1.1648492283081031,-0.9249202309355217,good
130,0.18920424751827014,-0.12875707354277446,-0.0878540557991766,-2.321821156249963,-2.4473906526764577,1.1303013603235423,-0.28774725705326465,bad
131,-1.6933078913336579,-1.5690252865692258,-1.728461886532186,-1.0897545742740085,-0.4540348818170344,0.5649094733636373,1.8068581427975388,bad
132,-0.7509692117631701,-0.28035916836960817,-1.03758906968776,1.7346057098124346,-1.5967383201622685,1.1445913614637937,1.4656466522061349,bad
133,2.028850652297903,2.154645968722713,-1.66325358976956,-0.7817844662887143,-0.7993711677896456,-1.2457050405338896,1.2759024236584358,bad
134,-0.09205408522462633,-0.6177553500407404,1.3278110735741233,1.801737861786209,0.9849625873420866,-1.1387387253049277,-1.3328075992221822,good
135,1.8032417924839153,0.8317340689705539,-0.8936402268244985,1.8727052356810694,-1.2229149239693635,0.4112174502078281,1.7783068902203156,bad
136,-0.6474114935108868,-0.8805490635399686,-0.43389573602072495,-0.5211020831098051,-0.8886780012965904,0.8850384219148788,-0.5812894136462963,bad
137,-0.9089092160694281,-0.02798306180948673,0.45783989699451255,-1.7186683807839145,-1.2340594134130254,-0.5203356562653519,-0.17945182430126383,bad
138,0.8150305423493375,-0.24109269225682567,2.3101919080808972,2.4409414865969907,1.1454141816438537,-0.04115192732108125,-0.25766374002380277,good
139,0.9512035869338298,0.49632433027392875,1.202280407621219,0.9933520363229833,-0.3569964556643639,-3.433989362145269,0.0002219112822892111,good
140,0.5699210408360134,-1.8618078448033266,-1.3178749840927741,-0.1985071035155882,-0.6265363580409089,2.089949331199852,0.8027256671660365,bad
141,0.09550537012218724,1.5114552535093386,-0.7739696161121294,-0.856951086706478,2.8268171160423927,0.163673654270156,-0.726746301172925,good
142,0.5654607956579341,0.7278766022874021,0.8658197893230755,1.7612562585121179,0.8142872118839891,-0.5164883526310348,1.979628693900003,good
143,0.11444951350003474,-0.6323973214809935,0.7743436192877484,-0.15349548006134162,1.9433615302058282,0.6692837063951832,-0.9358714645336772,good
144,0.4057680696900015,-0.3013480930459919,0.1207172175880119,0.33432291746948006,1.4253183340215032,0.7983685693734596,-0.900216666491656,good
145,0.3912300945517209,0.28477847929633904,1.3954209853880382,0.8080141209795009,2.0666612531984123,-1.408106506760428,0.0005953972771274296,good
146,0.34371400212686476,0.8276480650133395,-1.0950234827866485,-1.950579761639064,-0.41054664055369916,1.2200076002200508,1.7613930346296582,bad
147,-0.31163045547613133,2.3764564230742096,0.6699098082985627,0.4662759421482745,-1.14249769096177,0.3551849738039433,-1.6198981704461537,good
148,-3.2050289206679814,1.3869851303062157,-0.10076652115264884,-0.3725641931559261,-1.6501940301164215,2.1557171668442154,0.19776194006255965,bad
149,0.07054583878567228,1.0413741912502499,-0.05929204126788978,0.03828849495676934,-0.40308875075802375,0.8226839505037918,0.35326880155373824,bad
150,-1.4517820114430453,-1.385970615878924,0.1825918655856602,0.11793866590698754,-0.3094555554462197,-0.10080023391110415,-0.39820806934712727,good
151,-0.580965984975787,0.9809234317550064,-1.9144535500381779,-1.8697860528879322,-0.2624723090134752,2.049934101789943,1.0476860113689757,bad
152,1.985400617972727,0.68244413189217,0.8678634110984528,0.3376524424538977,-0.6766572235180532,-0.7670226147216418,-2.7210023208762433,good
153,0.9032182885773489,1.2311907337994645,-1.20662710207017,-0.3729841957640295,-1.0865373860946883,0.7108972418858815,0.9268053740529553,bad
154,1.703395852429249,-0.37382802628862244,1.5901825375185012,-0.7312031548725548,-1.2533722107109986,1.2794707339809566,2.016179465351172,bad
155,1.4543186111713577,0.5749759774881764,-0.4697562230583858,0.2682895261607885,-0.9120639905407573,-1.0314578124273317,1.165405868392767,bad
156,0.2101099700650984,1.0860707697002798,1.8280588148933092,1.4979752545819052,0.4984737042306529,-0.40426293764387616,-2.041130032655711,good
157,0.0038819455473491082,0.6051262805379938,-1.5773818222001337,-0.4664412452653111,-0.6144510546484396,0.7298135105405177,-1.7377327116470773,bad
158,-2.068979246629316,1.778795294283228,0.08690558193435627,-0.16834725351152158,1.1948102430284062,0.2167101811401657,0.6001944894797762,bad
159,-0.9993570779058634,1.370921529784079,-2.7661967433690666,-1.6017044920827457,-1.676178132676382,1.1479338601182205,1.803855348658057,bad
160,0.20641166605314631,-0.8718077443908927,-2.13004476535607,0.8643559927028972,0.25895340875782646,0.49510499904668626,0.7967577144797364,bad
161,1.7237240849618858,0.006815406884187858,0.6434057724783004,-0.2936656528780639,-0.32869985028363985,3.6523607965492046,-2.2459566244384614,bad
162,-1.113983966923303,-0.001259579831048352,-0.9199180262014598,0.08362167935310183,-4.425117297964039,-0.8833614155331931,-0.19924333533627092,bad
163,-1.4285911200703016,0.4678918114094351,-1.2932295134218839,-0.08360185426659128,-0.5388468560879662,-0.08545090484010742,1.0610423651790861,bad
164,0.7456720658548013,-1.9042486008474289,1.696167997159289,0.8943334633382332,0.05976774745129165,0.0583179391254417,-1.4274539247231182,good
165,-0.5214214987106388,1.3860622732449162,-0.5779911765333946,-2.6454442369048294,-0.7701295998552526,0.24954324623502266,-0.5092093751552698,bad
166,-0.9682495589304138,1.6018430335789209,1.1071699152595962,3.0674143640271216,-0.6512262989011584,0.5955266916741141,0.21495533301022385,good
167,1.3620886707489794,-0.8676291848939011,-0.5122864196873873,-1.6838886202058985,-0.5223065895509702,0.13766005724412078,-1.4176669938888986,bad
168,1.1475575238281435,1.4082650588206145,1.0085560808243499,0.06834847548635603,1.5351321130540914,-1.219266464189372,-1.4230731049121446,good
169,0.3366193232630561,-0.5313706501741993,0.41054760006128155,0.3348473868017866,1.5292369493107532,-0.4750270003968009,-0.7613660400999128,good
170,0.3933219973061174,1.7046619246970067,-0.4961588131646497,0.07408398231539792,-0.7669593711673528,0.7772087874169148,-0.1524734695643798,good
171,0.9928010480531246,1.1945257054227751,2.677377087805489,1.081425617534342,1.5413198169079143,-0.6606083323339582,-1.2426968739026134,good
172,-1.2622259129931526,-1.9935882636265567,-0.1770679645229375,0.06809209014130524,-2.304658954639974,-0.5011722640015356,-0.28242565477694026,bad
173,0.4387899071689015,1.1169506601956947,2.849362141386381,-0.569465266012813,-1.3620322999274388,-1.3896509661643635,1.4842306017549018,good
174,-0.6686365441932361,-0.32622814494972807,-1.7075732743338239,-2.039583635854844,-2.8654973503012275,0.7337316127175593,0.914725768787757,bad
175,1.372449935997155,1.614051442565104,1.7469808401047098,1.57278741446961,2.1906435959499575,1.2049345017539017,-1.072562280570915,good
176,0.5470011149956091,-0.15351686170102383,-0.2012597265145888,-0.5016867497107399,-1.654690332862899,0.34328364984508597,0.8915938820450603,bad
177,0.7565829877372864,-0.31413192934063366,1.1544936655952511,1.6573048225935312,-0.02529196083086438,0.7329263873010347,0.46872279423123664,good
178,0.48300032968146756,-1.060333681570229,0.5901985513238959,-1.4284074024443267,-2.2608825360301834,-0.769267436675945,2.0692683247095554,bad
179,1.6178744664540967,0.9292726036520678,0.30316537766910345,0.025404376883290558,1.3320095178547426,1.0793828957747722,2.689529331159479,bad
180,-0.5032301778457032,-0.13076034823915111,-1.8445020570454733,-0.7718417828396343,-0.9502805606253297,1.262716938300478,1.4138344578287683,bad
181,3.2140192142350776,0.06519754271451789,2.021622984073039,-0.07420381835290057,0.754955881989076,-0.21953185816879356,0.05944217382258299,good
182,-0.03441899138079618,-0.5043104397603485,-0.6226466162365525,-2.0870722347994644,-1.5961676680252688,-0.06740489246945591,1.375638607032212,bad
183,-1.9681796522477315,-0.016842761314284083,1.91041849968557,0.684436911129706,1.691700581069575,1.5489631114476192,-0.30099524075614764,good
184,2.5126726349127964,-0.8630552412028694,1.2662354798871491,-1.3256859588818388,0.03987493469530545,1.3515379286953022,0.0795427540792022,bad
185,0.36532037171990706,0.40106634539941205,-2.314577619866562,-0.633190261860565,-0.769116200772212,0.2487403811261457,1.4894646872053001,bad
186,-0.7864684290012829,-1.0200633230218867,0.9845310011608441,-1.359201926091659,-0.9014432739401548,-1.1883191828625401,2.3347800094616735,bad
187,-0.06372869017524518,-0.4365412122994746,0.18509579084850047,-4.219191109733396,-1.5893991511688288,-0.2249593957809558,0.5632826945687048,bad
188,0.3734624041789964,1.2792722509201597,0.05897729933362095,2.236156772854945,2.447877605783673,-1.286639169204598,-0.0486690480047961,good
189,0.3718905219094102,-0.31110145743555334,1.7093525144553172,0.4296333032388302,0.6164596779835345,-1.239608372040672,-1.0730586676639156,good
190,-1.3571794735578924,-1.1936194901590427,-4.311574767944869,-2.1488080164304764,-1.8267633933812937,1.1787046729588553,2.1317882019434284,bad
191,-0.5191672715690482,-1.4062645960500129,-2.066207118178802,-0.10768367402005619,-1.6543832999453523,-1.3418383412244284,-1.2513724226085112,bad
192,-1.2580474739649472,-3.594793579879578,0.3058399776488281,-2.465687486685686,-1.0861724575893428,1.186955445368448,0.7536771162186923,bad
193,-1.9340403889094544,0.710683415682538,1.0073626814235672,0.027094667990598342,0.45501683804293264,1.1480082208186926,0.858628017070086,good
194,2.083825915578067,1.3051487835241444,0.4612391626539043,3.643048335268621,2.210692320420895,-0.05063644651762028,-1.5284032217482513,good
195,-0.6874502178660092,1.3728437043257768,0.8751131146499326,0.2853694911859694,-0.22662548288417894,-0.7617169878172646,-1.2893365645851804,good
196,0.5502100785713439,-1.538457909859637,-0.39527365619040666,-1.118759758012652,0.08275126906270636,0.8566645958699735,-0.09134591042145179,bad
197,0.4165173583361341,0.4839282353397076,0.38850567973883954,-1.8791556005306853,0.5970947624481044,0.35985079480921783,0.8620357353652899,bad
198,1.294148330722856,1.015495101789753,0.015345215152737568,0.3532284232332878,0.6127726784931198,0.6864801228903817,-1.4785870468117115,good
